1525	11.4103709721094
1526	10.5599329421626
1527	11.0243243243243
1528	10.3921590909091
1529	10.7488963066652
1530	10.8094808126411
1531	9.71128553245651
1532	11.6598855689765
1533	10.3174365019826
1534	11.0449183843679
1535	11.4393125671321
1536	10.4368048533873
1537	10.3559586068766
1538	11.186099137931
1539	11.4759405074366
1540	11.5856416054268
1541	9.52808844324463
1542	12.9874269005848
1543	11.4662114098734
1544	10.9738113795791
1545	15.7564864864865
1546	13.731791113147
1547	15.3814523184602
1548	28.2575934579439
1549	15.4386446886447
1550	17.8622994652406
1551	20.3513149022252
1552	58.1449579831933
1553	17.6428571428571
1554	9.52307692307692
1555	24.1095505617978
1556	9.18934911242604
1557	8.90879478827362
1558	8.90878378378378
1559	9.04761904761905
1560	8.96168582375479
1561	8.89473684210526
1562	8.96137339055794
1563	9.13574660633484
1564	9.38647342995169
1565	9.07425742574257

